"","Yr","Mn","station","CO2_concentration","hemisphere"
"4497",2013,"Jul","kum",396.34,"northern"
"4498",2013,"Jul","chr",397.32,"northern"
"4499",2013,"Jul","sam",394.89,"southern"
"4500",2013,"Jul","ker",393.26,"southern"
"4501",2013,"Jul","nzd",393.68,"southern"
"4502",2013,"Aug","alt",387.69,"northern"
"4503",2013,"Aug","mlo",394.99,"northern"
"4504",2013,"Aug","kum",393.94,"northern"
"4505",2013,"Aug","chr",396.15,"northern"
"4506",2013,"Aug","sam",395.06,"southern"
"4507",2013,"Aug","ker",393.41,"southern"
"4508",2013,"Aug","nzd",394.04,"southern"
"4509",2013,"Sep","alt",387.85,"northern"
"4510",2013,"Sep","mlo",393.69,"northern"
"4511",2013,"Sep","kum",392.62,"northern"
"4512",2013,"Sep","chr",397.66,"northern"
"4513",2013,"Sep","sam",395.25,"southern"
"4514",2013,"Sep","ker",393.72,"southern"
"4515",2013,"Sep","nzd",394.09,"southern"
"4516",2013,"Oct","alt",394.16,"northern"
"4517",2013,"Oct","mlo",394.21,"northern"
"4518",2013,"Oct","kum",394.69,"northern"
"4519",2013,"Oct","chr",396.05,"northern"
"4520",2013,"Oct","sam",395.17,"southern"
"4521",2013,"Oct","ker",394.11,"southern"
"4522",2013,"Oct","nzd",393.74,"southern"
"4523",2013,"Nov","alt",399.72,"northern"
"4524",2013,"Nov","mlo",395.83,"northern"
"4525",2013,"Nov","kum",397.13,"northern"
"4526",2013,"Nov","chr",396.05,"northern"
"4527",2013,"Nov","sam",395.47,"southern"
"4528",2013,"Nov","ker",394.61,"southern"
"4529",2013,"Nov","nzd",393.59,"southern"
"4530",2013,"Dec","alt",401.47,"northern"
"4531",2013,"Dec","mlo",397.45,"northern"
"4532",2013,"Dec","kum",398.26,"northern"
"4533",2013,"Dec","chr",397.13,"northern"
"4534",2013,"Dec","sam",396.22,"southern"
"4535",2013,"Dec","ker",395.75,"southern"
"4536",2013,"Dec","nzd",393.86,"southern"
"4537",2014,"Jan","alt",403.86,"northern"
"4538",2014,"Jan","mlo",398.21,"northern"
"4539",2014,"Jan","kum",399.33,"northern"
"4540",2014,"Jan","chr",397.72,"northern"
"4541",2014,"Jan","sam",397.13,"southern"
"4542",2014,"Jan","ker",394.23,"southern"
"4543",2014,"Jan","nzd",393.38,"southern"
"4544",2014,"Feb","alt",404.43,"northern"
"4545",2014,"Feb","mlo",398.41,"northern"
"4546",2014,"Feb","kum",400.62,"northern"
"4547",2014,"Feb","chr",398.35,"northern"
"4548",2014,"Feb","sam",397.64,"southern"
"4549",2014,"Feb","ker",395.28,"southern"
"4550",2014,"Feb","nzd",393.24,"southern"
"4551",2014,"Mar","alt",406.74,"northern"
"4552",2014,"Mar","mlo",400.31,"northern"
"4553",2014,"Mar","kum",400.4,"northern"
"4554",2014,"Mar","chr",397.85,"northern"
"4555",2014,"Mar","sam",396.46,"southern"
"4556",2014,"Mar","ker",395.18,"southern"
"4557",2014,"Mar","nzd",394.01,"southern"
"4558",2014,"Apr","alt",404.89,"northern"
"4559",2014,"Apr","mlo",402.01,"northern"
"4560",2014,"Apr","kum",402.48,"northern"
"4561",2014,"Apr","chr",399.73,"northern"
"4562",2014,"Apr","sam",395.88,"southern"
"4563",2014,"Apr","ker",395.49,"southern"
"4564",2014,"Apr","nzd",394.66,"southern"
"4565",2014,"May","alt",405.59,"northern"
"4566",2014,"May","mlo",402.68,"northern"
"4567",2014,"May","kum",403.07,"northern"
"4568",2014,"May","chr",398.92,"northern"
"4569",2014,"May","sam",395.61,"southern"
"4570",2014,"May","ker",395.35,"southern"
"4571",2014,"May","nzd",394.55,"southern"
"4572",2014,"Jun","alt",403.38,"northern"
"4573",2014,"Jun","mlo",401.93,"northern"
"4574",2014,"Jun","kum",401.99,"northern"
"4575",2014,"Jun","chr",397.52,"northern"
"4576",2014,"Jun","sam",396.17,"southern"
"4577",2014,"Jun","ker",395.29,"southern"
"4578",2014,"Jun","nzd",394.83,"southern"
"4579",2014,"Jul","alt",396.14,"northern"
"4580",2014,"Jul","mlo",399.25,"northern"
"4581",2014,"Jul","kum",397.78,"northern"
"4582",2014,"Jul","chr",397.98,"northern"
"4583",2014,"Jul","sam",397.85,"southern"
"4584",2014,"Jul","ker",395.42,"southern"
"4585",2014,"Jul","nzd",395.32,"southern"
"4586",2014,"Aug","alt",389.69,"northern"
"4587",2014,"Aug","mlo",396.95,"northern"
"4588",2014,"Aug","kum",395.25,"northern"
"4589",2014,"Aug","chr",397.51,"northern"
"4590",2014,"Aug","sam",396.39,"southern"
"4591",2014,"Aug","ker",395.52,"southern"
"4592",2014,"Aug","nzd",394.52,"southern"
"4593",2014,"Sep","alt",390.28,"northern"
"4594",2014,"Sep","mlo",395.67,"northern"
"4595",2014,"Sep","kum",395.87,"northern"
"4596",2014,"Sep","chr",397.29,"northern"
"4597",2014,"Sep","sam",396.48,"southern"
"4598",2014,"Sep","ker",395.76,"southern"
"4599",2014,"Sep","nzd",395.85,"southern"
"4600",2014,"Oct","alt",395.56,"northern"
"4601",2014,"Oct","mlo",395.8,"northern"
"4602",2014,"Oct","kum",396.1,"northern"
"4603",2014,"Oct","chr",397.14,"northern"
"4604",2014,"Oct","sam",396.62,"southern"
"4605",2014,"Oct","ker",396.11,"southern"
"4606",2014,"Oct","nzd",395.33,"southern"
"4607",2014,"Nov","alt",399.27,"northern"
"4608",2014,"Nov","mlo",397.63,"northern"
"4609",2014,"Nov","kum",399.05,"northern"
"4610",2014,"Nov","chr",397.42,"northern"
"4611",2014,"Nov","sam",397.25,"southern"
"4612",2014,"Nov","ker",396.17,"southern"
"4613",2014,"Nov","nzd",395.17,"southern"
"4614",2014,"Dec","alt",403.93,"northern"
"4615",2014,"Dec","mlo",399.56,"northern"
"4616",2014,"Dec","kum",400.32,"northern"
"4617",2014,"Dec","chr",398.36,"northern"
"4618",2014,"Dec","sam",397.37,"southern"
"4619",2014,"Dec","ker",396.57,"southern"
"4620",2014,"Dec","nzd",395.86,"southern"
"4621",2015,"Jan","alt",403.95,"northern"
"4622",2015,"Jan","mlo",400.36,"northern"
"4623",2015,"Jan","kum",401.58,"northern"
"4624",2015,"Jan","chr",399.45,"northern"
"4625",2015,"Jan","sam",399.21,"southern"
"4626",2015,"Jan","ker",397.28,"southern"
"4627",2015,"Jan","nzd",395.4,"southern"
"4628",2015,"Feb","alt",408.04,"northern"
"4629",2015,"Feb","mlo",400.82,"northern"
"4630",2015,"Feb","kum",402.71,"northern"
"4631",2015,"Feb","chr",400.01,"northern"
"4632",2015,"Feb","sam",398.29,"southern"
"4633",2015,"Feb","ker",397.34,"southern"
"4634",2015,"Feb","nzd",395.08,"southern"
"4635",2015,"Mar","alt",407.99,"northern"
"4636",2015,"Mar","mlo",401.7,"northern"
"4637",2015,"Mar","kum",403.57,"northern"
"4638",2015,"Mar","chr",400.04,"northern"
"4639",2015,"Mar","sam",399.02,"southern"
"4640",2015,"Mar","ker",397.29,"southern"
"4641",2015,"Mar","nzd",395.58,"southern"
"4642",2015,"Apr","alt",406.89,"northern"
"4643",2015,"Apr","mlo",404.03,"northern"
"4644",2015,"Apr","kum",403.76,"northern"
"4645",2015,"Apr","chr",399.54,"northern"
"4646",2015,"Apr","sam",398.92,"southern"
"4647",2015,"Apr","ker",397.33,"southern"
"4648",2015,"Apr","nzd",396.41,"southern"
"4649",2015,"May","alt",407.43,"northern"
"4650",2015,"May","mlo",404.32,"northern"
"4651",2015,"May","kum",405.28,"northern"
"4652",2015,"May","chr",400.58,"northern"
"4653",2015,"May","sam",397.6,"southern"
"4654",2015,"May","ker",397.48,"southern"
"4655",2015,"May","nzd",396.73,"southern"
"4656",2015,"Jun","alt",404.65,"northern"
"4657",2015,"Jun","mlo",403.24,"northern"
"4658",2015,"Jun","kum",403.3,"northern"
"4659",2015,"Jun","chr",400.48,"northern"
"4660",2015,"Jun","sam",397.29,"southern"
"4661",2015,"Jun","ker",397.73,"southern"
"4662",2015,"Jun","nzd",396.07,"southern"
"4663",2015,"Jul","alt",397.65,"northern"
"4664",2015,"Jul","mlo",401.49,"northern"
"4665",2015,"Jul","kum",400.48,"northern"
"4666",2015,"Jul","chr",400.49,"northern"
"4667",2015,"Jul","sam",398.17,"southern"
"4668",2015,"Jul","ker",397.8,"southern"
"4669",2015,"Jul","nzd",398.04,"southern"
"4670",2015,"Aug","alt",391.13,"northern"
"4671",2015,"Aug","mlo",398.96,"northern"
"4672",2015,"Aug","kum",397.87,"northern"
"4673",2015,"Aug","chr",400.05,"northern"
"4674",2015,"Aug","sam",398.72,"southern"
"4675",2015,"Aug","ker",398.33,"southern"
"4676",2015,"Aug","nzd",398.06,"southern"
"4677",2015,"Sep","alt",392.4,"northern"
"4678",2015,"Sep","mlo",397.81,"northern"
"4679",2015,"Sep","kum",397.69,"northern"
"4680",2015,"Sep","chr",399.82,"northern"
"4681",2015,"Sep","sam",398.86,"southern"
"4682",2015,"Sep","ker",398.62,"southern"
"4683",2015,"Sep","nzd",398.52,"southern"
"4684",2015,"Oct","alt",397.23,"northern"
"4685",2015,"Oct","mlo",398.63,"northern"
"4686",2015,"Oct","kum",399,"northern"
"4687",2015,"Oct","chr",399.93,"northern"
"4688",2015,"Oct","sam",398.96,"southern"
"4689",2015,"Oct","ker",399.1,"southern"
"4690",2015,"Oct","nzd",397.97,"southern"
"4691",2015,"Nov","alt",403.91,"northern"
"4692",2015,"Nov","mlo",400.25,"northern"
"4693",2015,"Nov","kum",400.88,"northern"
"4694",2015,"Nov","chr",400.27,"northern"
"4695",2015,"Nov","sam",399.75,"southern"
"4696",2015,"Nov","ker",399.31,"southern"
"4697",2015,"Nov","nzd",398.21,"southern"
"4698",2015,"Dec","alt",406.27,"northern"
"4699",2015,"Dec","mlo",401.8,"northern"
"4700",2015,"Dec","kum",402.7,"northern"
"4701",2015,"Dec","chr",403.71,"northern"
"4702",2015,"Dec","sam",400.72,"southern"
"4703",2015,"Dec","ker",400.67,"southern"
"4704",2015,"Dec","nzd",398.98,"southern"
"4705",2016,"Jan","alt",406.71,"northern"
"4706",2016,"Jan","mlo",402.73,"northern"
"4707",2016,"Jan","kum",405.06,"northern"
"4708",2016,"Jan","chr",403.37,"northern"
"4709",2016,"Jan","sam",399.85,"southern"
"4710",2016,"Jan","ker",400.46,"southern"
"4711",2016,"Jan","nzd",399.16,"southern"
"4712",2016,"Feb","alt",408.97,"northern"
"4713",2016,"Feb","mlo",404.09,"northern"
"4714",2016,"Feb","kum",404.87,"northern"
"4715",2016,"Feb","chr",403.2,"northern"
"4716",2016,"Feb","sam",401.4,"southern"
"4717",2016,"Feb","ker",400.45,"southern"
"4718",2016,"Feb","nzd",398.29,"southern"
"4719",2016,"Mar","alt",409.08,"northern"
"4720",2016,"Mar","mlo",404.74,"northern"
"4721",2016,"Mar","kum",406.94,"northern"
"4722",2016,"Mar","chr",403.92,"northern"
"4723",2016,"Mar","sam",402.94,"southern"
"4724",2016,"Mar","ker",400.36,"southern"
"4725",2016,"Mar","nzd",399.16,"southern"
"4726",2016,"Apr","alt",409.59,"northern"
"4727",2016,"Apr","mlo",407.3,"northern"
"4728",2016,"Apr","kum",407.98,"northern"
"4729",2016,"Apr","chr",404.47,"northern"
"4730",2016,"Apr","sam",401.1,"southern"
"4731",2016,"Apr","ker",400.27,"southern"
"4732",2016,"Apr","nzd",400.05,"southern"
"4733",2016,"May","alt",409.3,"northern"
"4734",2016,"May","mlo",407.98,"northern"
"4735",2016,"May","kum",408.44,"northern"
"4736",2016,"May","chr",403.69,"northern"
"4737",2016,"May","sam",399.8,"southern"
"4738",2016,"May","ker",400.46,"southern"
"4739",2016,"May","nzd",400.2,"southern"
"4740",2016,"Jun","alt",406.65,"northern"
"4741",2016,"Jun","mlo",406.15,"northern"
"4742",2016,"Jun","kum",406.42,"northern"
"4743",2016,"Jun","chr",404.02,"northern"
"4744",2016,"Jun","sam",401.83,"southern"
"4745",2016,"Jun","ker",400.94,"southern"
"4746",2016,"Jun","nzd",400.59,"southern"
"4747",2016,"Jul","alt",399.41,"northern"
"4748",2016,"Jul","mlo",404.51,"northern"
"4749",2016,"Jul","kum",402.99,"northern"
"4750",2016,"Jul","chr",404.43,"northern"
"4751",2016,"Jul","sam",401.93,"southern"
"4752",2016,"Jul","ker",400.94,"southern"
"4753",2016,"Jul","nzd",401.12,"southern"
"4754",2016,"Aug","alt",393.56,"northern"
"4755",2016,"Aug","mlo",402.12,"northern"
"4756",2016,"Aug","kum",401.21,"northern"
"4757",2016,"Aug","chr",403.54,"northern"
"4758",2016,"Aug","sam",402.87,"southern"
"4759",2016,"Aug","ker",401.62,"southern"
"4760",2016,"Aug","nzd",401.37,"southern"
"4761",2016,"Sep","alt",394.45,"northern"
"4762",2016,"Sep","mlo",400.33,"northern"
"4763",2016,"Sep","kum",399.72,"northern"
"4764",2016,"Sep","chr",403.17,"northern"
"4765",2016,"Sep","sam",402.27,"southern"
"4766",2016,"Sep","ker",401.69,"southern"
"4767",2016,"Sep","nzd",401.78,"southern"
"4768",2016,"Oct","alt",400.71,"northern"
"4769",2016,"Oct","mlo",401.65,"northern"
"4770",2016,"Oct","kum",401.7,"northern"
"4771",2016,"Oct","chr",403.08,"northern"
"4772",2016,"Oct","sam",402.54,"southern"
"4773",2016,"Oct","ker",402.03,"southern"
"4774",2016,"Oct","nzd",401.63,"southern"
"4775",2016,"Nov","alt",405.82,"northern"
"4776",2016,"Nov","mlo",403.38,"northern"
"4777",2016,"Nov","kum",404.24,"northern"
"4778",2016,"Nov","chr",403.73,"northern"
"4779",2016,"Nov","sam",402.73,"southern"
"4780",2016,"Nov","ker",402.06,"southern"
"4781",2016,"Nov","nzd",401.16,"southern"
"4782",2016,"Dec","alt",409.46,"northern"
"4783",2016,"Dec","mlo",404.5,"northern"
"4784",2016,"Dec","kum",406.06,"northern"
"4785",2016,"Dec","chr",405.66,"northern"
"4786",2016,"Dec","sam",402.81,"southern"
"4787",2016,"Dec","ker",402.94,"southern"
"4788",2016,"Dec","nzd",401.46,"southern"
"4789",2017,"Jan","alt",412.45,"northern"
"4790",2017,"Jan","mlo",405.92,"northern"
"4791",2017,"Jan","kum",408.01,"northern"
"4792",2017,"Jan","chr",406.3,"northern"
"4793",2017,"Jan","sam",404.9,"southern"
"4794",2017,"Jan","ker",403.27,"southern"
"4795",2017,"Jan","nzd",401.34,"southern"
"4796",2017,"Feb","alt",412.4,"northern"
"4797",2017,"Feb","mlo",406.66,"northern"
"4798",2017,"Feb","kum",407.93,"northern"
"4799",2017,"Feb","chr",405.82,"northern"
"4800",2017,"Feb","sam",403.7,"southern"
"4801",2017,"Feb","ker",403.33,"southern"
"4802",2017,"Feb","nzd",400.67,"southern"
"4803",2017,"Mar","alt",413.66,"northern"
"4804",2017,"Mar","mlo",407.2,"northern"
"4805",2017,"Mar","kum",409.12,"northern"
"4806",2017,"Mar","chr",406.57,"northern"
"4807",2017,"Mar","sam",403.9,"southern"
"4808",2017,"Mar","ker",403.17,"southern"
"4809",2017,"Mar","nzd",401.04,"southern"
"4810",2017,"Apr","alt",413.55,"northern"
"4811",2017,"Apr","mlo",409.59,"northern"
"4812",2017,"Apr","kum",409.27,"northern"
"4813",2017,"Apr","chr",406.76,"northern"
"4814",2017,"Apr","sam",402.78,"southern"
"4815",2017,"Apr","ker",402.96,"southern"
"4816",2017,"Apr","nzd",402.02,"southern"
"4817",2017,"May","alt",413.78,"northern"
"4818",2017,"May","mlo",410.11,"northern"
"4819",2017,"May","kum",410.64,"northern"
"4820",2017,"May","chr",405.73,"northern"
"4821",2017,"May","sam",404.92,"southern"
"4822",2017,"May","ker",402.92,"southern"
"4823",2017,"May","nzd",402.15,"southern"
"4824",2017,"Jun","alt",410.66,"northern"
"4825",2017,"Jun","mlo",409.29,"northern"
"4826",2017,"Jun","kum",409.55,"northern"
"4827",2017,"Jun","chr",406.08,"northern"
"4828",2017,"Jun","sam",403.72,"southern"
"4829",2017,"Jun","ker",403.11,"southern"
"4830",2017,"Jun","nzd",402.01,"southern"
"4831",2017,"Jul","alt",403.58,"northern"
"4832",2017,"Jul","mlo",406.89,"northern"
"4833",2017,"Jul","kum",406.76,"northern"
"4834",2017,"Jul","chr",406.46,"northern"
"4835",2017,"Jul","sam",404.46,"southern"
"4836",2017,"Jul","ker",403.43,"southern"
"4837",2017,"Jul","nzd",403.6,"southern"
"4838",2017,"Aug","alt",396.88,"northern"
"4839",2017,"Aug","mlo",405.13,"northern"
"4840",2017,"Aug","kum",402.27,"northern"
"4841",2017,"Aug","chr",405.52,"northern"
"4842",2017,"Aug","sam",403.3,"southern"
"4843",2017,"Aug","ker",403.78,"southern"
"4844",2017,"Aug","nzd",403.25,"southern"
"4845",2017,"Sep","alt",397.73,"northern"
"4846",2017,"Sep","mlo",403.16,"northern"
"4847",2017,"Sep","kum",402.6,"northern"
"4848",2017,"Sep","chr",405.06,"northern"
"4849",2017,"Sep","sam",404.07,"southern"
"4850",2017,"Sep","ker",404.09,"southern"
"4851",2017,"Sep","nzd",403.46,"southern"
"4852",2017,"Oct","alt",402.61,"northern"
"4853",2017,"Oct","mlo",403.81,"northern"
"4854",2017,"Oct","kum",404.5,"northern"
"4855",2017,"Oct","chr",404.91,"northern"
"4856",2017,"Oct","sam",404.52,"southern"
"4857",2017,"Oct","ker",404.43,"southern"
"4858",2017,"Oct","nzd",403.27,"southern"
"4859",2017,"Nov","alt",407.82,"northern"
"4860",2017,"Nov","mlo",405.28,"northern"
"4861",2017,"Nov","kum",406.34,"northern"
"4862",2017,"Nov","chr",405.56,"northern"
"4863",2017,"Nov","sam",404.99,"southern"
"4864",2017,"Nov","ker",404.88,"southern"
"4865",2017,"Nov","nzd",402.76,"southern"
"4866",2017,"Dec","alt",410.28,"northern"
"4867",2017,"Dec","mlo",406.65,"northern"
"4868",2017,"Dec","kum",408.71,"northern"
"4869",2017,"Dec","chr",407.6,"northern"
"4870",2017,"Dec","sam",405.71,"southern"
"4871",2017,"Dec","ker",405.34,"southern"
"4872",2017,"Dec","nzd",403.25,"southern"
"4873",2018,"Jan","alt",413.47,"northern"
"4874",2018,"Jan","mlo",408.06,"northern"
"4875",2018,"Jan","kum",409.19,"northern"
"4876",2018,"Jan","chr",408.27,"northern"
"4877",2018,"Jan","sam",406.55,"southern"
"4878",2018,"Jan","ker",405.66,"southern"
"4879",2018,"Jan","nzd",403.17,"southern"
"4880",2018,"Feb","alt",413.35,"northern"
"4881",2018,"Feb","mlo",408.65,"northern"
"4882",2018,"Feb","kum",409.56,"northern"
"4883",2018,"Feb","chr",407.76,"northern"
"4884",2018,"Feb","sam",407.37,"southern"
"4885",2018,"Feb","ker",405.66,"southern"
"4886",2018,"Feb","nzd",402.48,"southern"
"4887",2018,"Mar","alt",413.98,"northern"
"4888",2018,"Mar","mlo",409.42,"northern"
"4889",2018,"Mar","kum",411.1,"northern"
"4890",2018,"Mar","chr",408.58,"northern"
"4891",2018,"Mar","sam",407.7,"southern"
"4892",2018,"Mar","ker",406.15,"southern"
"4893",2018,"Mar","nzd",402.95,"southern"
"4894",2018,"Apr","alt",415.79,"northern"
"4895",2018,"Apr","mlo",410.51,"northern"
"4896",2018,"Apr","kum",411.96,"northern"
"4897",2018,"Apr","chr",408.81,"northern"
"4898",2018,"Apr","sam",407.22,"southern"
"4899",2018,"Apr","ker",405.32,"southern"
"4900",2018,"Apr","nzd",403.86,"southern"
"4901",2018,"May","alt",415.23,"northern"
"4902",2018,"May","mlo",411.71,"northern"
"4903",2018,"May","kum",412.87,"northern"
"4904",2018,"May","chr",407.75,"northern"
"4905",2018,"May","sam",406.01,"southern"
"4906",2018,"May","ker",404.48,"southern"
"4907",2018,"May","nzd",404.4,"southern"
"4908",2018,"Jun","alt",413.53,"northern"
"4909",2018,"Jun","mlo",410.26,"northern"
"4910",2018,"Jun","kum",411.27,"northern"
"4911",2018,"Jun","chr",408.18,"northern"
"4912",2018,"Jun","sam",406.5,"southern"
"4913",2018,"Jun","ker",404.96,"southern"
"4914",2018,"Jun","nzd",404.93,"southern"
"4915",2018,"Jul","alt",406.34,"northern"
"4916",2018,"Jul","mlo",408.89,"northern"
"4917",2018,"Jul","kum",407.64,"northern"
"4918",2018,"Jul","chr",408.33,"northern"
"4919",2018,"Jul","sam",406.37,"southern"
"4920",2018,"Jul","ker",405.57,"southern"
"4921",2018,"Jul","nzd",405.28,"southern"
"4922",2018,"Aug","alt",398.61,"northern"
"4923",2018,"Aug","mlo",407.19,"northern"
"4924",2018,"Aug","kum",406.2,"northern"
"4925",2018,"Aug","chr",407.84,"northern"
"4926",2018,"Aug","sam",406.76,"southern"
"4927",2018,"Aug","ker",405.61,"southern"
"4928",2018,"Aug","nzd",405.63,"southern"
"4929",2018,"Sep","alt",400.17,"northern"
"4930",2018,"Sep","mlo",405.55,"northern"
"4931",2018,"Sep","kum",404.78,"northern"
"4932",2018,"Sep","chr",406.94,"northern"
"4933",2018,"Sep","sam",406.57,"southern"
"4934",2018,"Sep","ker",406.27,"southern"
"4935",2018,"Sep","nzd",406.1,"southern"
"4936",2018,"Oct","alt",404.16,"northern"
"4937",2018,"Oct","mlo",406.15,"northern"
"4938",2018,"Oct","kum",406.13,"northern"
"4939",2018,"Oct","chr",406.98,"northern"
"4940",2018,"Oct","sam",406.48,"southern"
"4941",2018,"Oct","ker",406.65,"southern"
"4942",2018,"Oct","nzd",405.73,"southern"
"4943",2018,"Nov","alt",409.87,"northern"
"4944",2018,"Nov","mlo",407.97,"northern"
"4945",2018,"Nov","kum",408.46,"northern"
"4946",2018,"Nov","chr",408.19,"northern"
"4947",2018,"Nov","sam",407,"southern"
"4948",2018,"Nov","ker",407.17,"southern"
"4949",2018,"Nov","nzd",405.35,"southern"
"4950",2018,"Dec","alt",413.53,"northern"
"4951",2018,"Dec","mlo",409.33,"northern"
"4952",2018,"Dec","kum",410.11,"northern"
"4953",2018,"Dec","chr",410.35,"northern"
"4954",2018,"Dec","sam",407.7,"southern"
"4955",2018,"Dec","ker",408.04,"southern"
"4956",2018,"Dec","nzd",405.54,"southern"
"4957",2019,"Jan","alt",414.62,"northern"
"4958",2019,"Jan","mlo",410.98,"northern"
"4959",2019,"Jan","kum",411.52,"northern"
"4960",2019,"Jan","chr",411.17,"northern"
"4961",2019,"Jan","sam",409.23,"southern"
"4962",2019,"Jan","ker",408.09,"southern"
"4963",2019,"Jan","nzd",405.74,"southern"
"4964",2019,"Feb","alt",415.87,"northern"
"4965",2019,"Feb","mlo",411.96,"northern"
"4966",2019,"Feb","kum",412.24,"northern"
"4967",2019,"Feb","chr",410.73,"northern"
"4968",2019,"Feb","sam",409.12,"southern"
"4969",2019,"Feb","ker",407.36,"southern"
"4970",2019,"Feb","nzd",404.9,"southern"
"4971",2019,"Mar","alt",417.52,"northern"
"4972",2019,"Mar","mlo",412.62,"northern"
"4973",2019,"Mar","kum",413.46,"northern"
"4974",2019,"Mar","chr",411.4,"northern"
"4975",2019,"Mar","sam",408.43,"southern"
"4976",2019,"Mar","ker",407.91,"southern"
"4977",2019,"Mar","nzd",405.15,"southern"
"4978",2019,"Apr","alt",418.38,"northern"
"4979",2019,"Apr","mlo",413.55,"northern"
"4980",2019,"Apr","kum",414.12,"northern"
"4981",2019,"Apr","chr",412.53,"northern"
"4982",2019,"Apr","sam",408.78,"southern"
"4983",2019,"Apr","ker",408.02,"southern"
"4984",2019,"Apr","nzd",407.19,"southern"
"4985",2019,"May","alt",417.5,"northern"
"4986",2019,"May","mlo",414.83,"northern"
"4987",2019,"May","kum",415.02,"northern"
"4988",2019,"May","chr",410.93,"northern"
"4989",2019,"May","sam",408.57,"southern"
"4990",2019,"May","ker",407.45,"southern"
"4991",2019,"May","nzd",407.05,"southern"
"4992",2019,"Jun","alt",414.28,"northern"
"4993",2019,"Jun","mlo",414.19,"northern"
"4994",2019,"Jun","kum",415.09,"northern"
